id_album|id_artist|name_album|type_album|popularity_album|total_tracks_album|release_date_album|duration_ms_total_album|extract_datetime
5YICJLb1NL1fFNE0IChktq|4sTQVOfp9vEMCemLw50sbu|Fool 4 U (feat. JVKE & Enisa) [VIP Mix]|single|24|2|2023-06-02|318653|2024-07-16 08:36:26.726877
0ClMJUgs13v8GUyc40tpqT|4sTQVOfp9vEMCemLw50sbu|Fool 4 U (feat. Enisa)|single|37|1|2023-05-04|146076|2024-07-16 08:36:26.726877
0j5LQIFpyIZaPIMvr5u74t|4sTQVOfp9vEMCemLw50sbu|Damn (You’ve Got Me Saying) [East & Young Remix]|single|14|1|2023-04-14|166229|2024-07-16 08:36:26.726877
6aRMTwvizxU03QnudEZ8Hu|4sTQVOfp9vEMCemLw50sbu|Hungry Heart ft. Hayley Kiyoko|single|33|2|2023-03-03|406000|2024-07-16 08:36:26.726877
7kHSaQ4gmig4J8FtVkfRWj|4sTQVOfp9vEMCemLw50sbu|Sped Up/Slowed Down Versions|single|15|6|2023-03-02|994070|2024-07-16 08:36:26.726877
57XBP2FVAwf3mqByG0xiUZ|4sTQVOfp9vEMCemLw50sbu|I Want You|single|28|1|2023-02-17|146756|2024-07-16 08:36:26.726877
0twlRWt4UOp9HenP7vAYoL|4sTQVOfp9vEMCemLw50sbu|Moneymaker (Galantis & secs on the beach Remix)|single|16|4|2023-02-03|645679|2024-07-16 08:36:26.726877
60lqEXjkTbDsn5X1wHy6bq|4sTQVOfp9vEMCemLw50sbu|Hooked (Hot Stuff)|single|28|1|2023-01-20|171188|2024-07-16 08:36:26.726877
0xe6QNeyXktGipggjECGK7|4sTQVOfp9vEMCemLw50sbu|Believe (feat. Goodboys) [Galantis Remix]|single|32|2|2023-01-05|362992|2024-07-16 08:36:26.726877
6CzEYYD5paQY4mbGy9dp8O|4sTQVOfp9vEMCemLw50sbu|Damn (You’ve Got Me Saying) [Galantis & Misha K VIP Mix]|single|19|1|2022-12-08|131957|2024-07-16 08:36:26.726877
53i5TggV9rLa7XBaDbD8Hp|4sTQVOfp9vEMCemLw50sbu|Damn (You’ve Got Me Saying)|single|37|1|2022-11-11|195268|2024-07-16 08:36:26.726877
20s3Z1xjAX0whLjP1oIrP9|4sTQVOfp9vEMCemLw50sbu|DNA (Sam Feldt Remix)|single|17|3|2022-10-28|600253|2024-07-16 08:36:26.726877
7cp1oRoj2nNuPszhfu7T3j|4sTQVOfp9vEMCemLw50sbu|Runaway (U & I) [Subtronics Remix]|single|41|2|2022-10-05|435073|2024-07-16 08:36:26.726877
42gITAeaCB6VTo9QVDWO7f|4sTQVOfp9vEMCemLw50sbu|DNA (Part 2)|single|16|1|2022-09-16|232000|2024-07-16 08:36:26.726877
4AyXQkbDTENUceOPTPWdwD|4sTQVOfp9vEMCemLw50sbu|Left and Right (feat. Jung Kook of BTS) [Galantis Remix]|single|46|2|2022-09-01|319755|2024-07-16 08:36:26.726877
4YmXme51XS6cPoCQRDW9Hk|4sTQVOfp9vEMCemLw50sbu|DNA|single|9|4|2022-07-29|774557|2024-07-16 08:36:26.726877
221p2ktkmdAi2brLyWm8Xh|4sTQVOfp9vEMCemLw50sbu|What It Feels Like (Navos VIP Remix)|single|8|1|2022-06-24|192000|2024-07-16 08:36:26.726877
1UWE3FDtCW4a7PBkJyPbbg|4sTQVOfp9vEMCemLw50sbu|What It Feels Like (Tita Lau Remix)|single|19|1|2022-06-03|178200|2024-07-16 08:36:26.726877
39ay2W7PKgxnECNDoSvqYu|4sTQVOfp9vEMCemLw50sbu|what would you do? (Galantis Remix)|single|33|1|2022-05-14|161462|2024-07-16 08:36:26.726877
6SaJxv8ncND3eMn45iJ3Km|4sTQVOfp9vEMCemLw50sbu|Run (Sam Feldt Remix)|single|19|1|2022-05-13|207096|2024-07-16 08:36:26.726877
4Q2e5JRxMvRIrdeNWY7Bp2|4sTQVOfp9vEMCemLw50sbu|1x1|single|35|1|2022-05-13|139435|2024-07-16 08:36:26.726877
1ChtfHjN0Vczlb2QyLN75c|4sTQVOfp9vEMCemLw50sbu|Run (Melé Remix)|single|12|1|2022-05-06|264566|2024-07-16 08:36:26.726877
0SwhUVYIId1xWWjk02CY4g|4sTQVOfp9vEMCemLw50sbu|Good Luck (D.O.D Remix)|single|19|1|2022-05-06|172413|2024-07-16 08:36:26.726877
5YlinJKokEX5FIeQDCZ9wL|4sTQVOfp9vEMCemLw50sbu|Good Luck (Acoustic)|single|13|1|2022-04-29|227800|2024-07-16 08:36:26.726877
5wFmirRzEpKhkN1zQR73tT|4sTQVOfp9vEMCemLw50sbu|Fading Like A Flower|single|41|1|2022-04-22|145807|2024-07-16 08:36:26.726877
0IMdcAOMTVKZ0VRShzII45|4sTQVOfp9vEMCemLw50sbu|What It Feels Like|single|30|1|2022-04-08|146512|2024-07-16 08:36:26.726877
7oNGaznxapbOU6z5aWr3lC|4sTQVOfp9vEMCemLw50sbu|Run (Acoustic)|single|18|1|2022-04-08|207121|2024-07-16 08:36:26.726877
3Bb85AOG2sLsW2tfoxMYYZ|4sTQVOfp9vEMCemLw50sbu|Run (Galantis & Misha K VIP Mix)|single|19|2|2022-04-01|340720|2024-07-16 08:36:26.726877
51QKtoBoHMU2dcOrRzeYBg|4sTQVOfp9vEMCemLw50sbu|Good Luck|single|36|1|2022-03-18|235417|2024-07-16 08:36:26.726877
14CyZ9SYNAWp1reg3OfrHv|4sTQVOfp9vEMCemLw50sbu|Sweet Talker (Hot Since 82 Remix)|single|23|2|2022-03-11|384055|2024-07-16 08:36:26.726877
7JCAQ1ISjY2Le5hcXUmU0L|4sTQVOfp9vEMCemLw50sbu|Run|single|49|1|2022-02-18|188731|2024-07-16 08:36:26.726877
77S8ho9bUorQtkYkYbNFuz|4sTQVOfp9vEMCemLw50sbu|When The Lights Go Down (feat. Cody Simpson)|single|28|1|2022-01-21|189265|2024-07-16 08:36:26.726877
1a4LuksbOm0wJ7RTYKsulX|4sTQVOfp9vEMCemLw50sbu|Sweet Talker (Navos Remix)|single|22|2|2022-01-07|336842|2024-07-16 08:36:26.726877
1rwBGkB07p1DgDmQgtQCfl|4sTQVOfp9vEMCemLw50sbu|Alien (Extended Mix)|single|0|1|2021-12-10|230322|2024-07-16 08:36:26.726877
7hLrEkGfc02E0ckMf3MEGh|4sTQVOfp9vEMCemLw50sbu|Alien|single|39|1|2021-12-10|165858|2024-07-16 08:36:26.726877
301gSTTWjmjIa1M6Hx4hPT|4sTQVOfp9vEMCemLw50sbu|Sweet Talker|single|40|1|2021-11-24|176930|2024-07-16 08:36:26.726877
7eMHMiz2uvtDDMbvKRJxlP|4sTQVOfp9vEMCemLw50sbu|My Universe (Galantis Remix)|single|41|1|2021-10-11|224908|2024-07-16 08:36:26.726877
1F5jt8M71tMmO8o0qtojHm|4sTQVOfp9vEMCemLw50sbu|The Best (Remixes)|single|17|3|2021-10-08|513376|2024-07-16 08:36:26.726877
7FcADDQYrr5ysNtJQt3jwh|4sTQVOfp9vEMCemLw50sbu|The Best (Toby Romeo Remix)|single|11|1|2021-10-07|166451|2024-07-16 08:36:26.726877
6Y6t2IaBbOubXf5XvLKrHk|4sTQVOfp9vEMCemLw50sbu|Heartbreak Anthem (with David Guetta & Little Mix) [Remixes]|single|25|9|2021-09-03|1962851|2024-07-16 08:36:26.726877
0eZPbA5852o2qPPaF8ru9W|4sTQVOfp9vEMCemLw50sbu|Heartbreak Anthem (with David Guetta & Little Mix) [Clean Bandit Remix]|single|24|2|2021-08-06|391081|2024-07-16 08:36:26.726877
79k3hCGte01bmCcvPDEdwO|4sTQVOfp9vEMCemLw50sbu|Tears For Later|single|29|1|2021-07-30|166736|2024-07-16 08:36:26.726877
3L2SQzzcOofeNT0DP9QhdS|4sTQVOfp9vEMCemLw50sbu|Heartbreak Anthem (with David Guetta & Little Mix) [Tchami Remix]|single|22|2|2021-07-15|412296|2024-07-16 08:36:26.726877
1bLoVQ4IrCU2oigFpSKLch|4sTQVOfp9vEMCemLw50sbu|Die For a Man (feat. Lil Uzi Vert) [Galantis Remix]|single|23|1|2021-07-09|156560|2024-07-16 08:36:26.726877
58eYLCT5rB3kHOnIl7XKfJ|4sTQVOfp9vEMCemLw50sbu|Buenos Aires (Galantis x Bali Bandits Remix)|single|2|1|2021-06-23|201900|2024-07-16 08:36:26.726877
2kfuwVaegwfjUBu32Vxwjc|4sTQVOfp9vEMCemLw50sbu|Retrograde (Galantis Remix)|single|13|1|2021-06-04|158267|2024-07-16 08:36:26.726877
6kBuGNoOGE7uiPhN82dcJ1|4sTQVOfp9vEMCemLw50sbu|Heartbreak Anthem (with David Guetta & Little Mix)|single|61|1|2021-05-20|183725|2024-07-16 08:36:26.726877
2EbGQOhrYnc6oAOIKh4mUl|4sTQVOfp9vEMCemLw50sbu|The Best|single|34|1|2021-04-30|158354|2024-07-16 08:36:26.726877
5tnuPvhKIqXHMJcti5RioZ|4sTQVOfp9vEMCemLw50sbu|Dandelion (Remixes)|single|20|3|2021-03-19|450996|2024-07-16 08:36:26.726877
6YPTwr9e07jNzBJgXbmoQZ|4sTQVOfp9vEMCemLw50sbu|Dandelion|single|47|1|2021-01-08|140011|2024-07-16 08:36:26.726877
644plKBJh0BWbpLllboz0Y|4sTQVOfp9vEMCemLw50sbu|Acredita No Véio (Listen to the Old Man) (Galantis Version)|single|10|1|2020-12-11|137137|2024-07-16 08:36:26.726877
1BRZICtE1xVXHn9gW3RNuC|4sTQVOfp9vEMCemLw50sbu|Tu Tu Tu (That's Why We) (feat. Liam O'Donnell) [Dubdogz & SUBB Remix]|single|31|1|2020-11-20|172741|2024-07-16 08:36:26.726877
6XFC1ujDeUwUT5Iq6AbhzF|4sTQVOfp9vEMCemLw50sbu|Popular Monster (NGHTMRE & Galantis Remix)|single|27|1|2020-10-23|176227|2024-07-16 08:36:26.726877
1pe1DLdAOJMuxfMnAkv0Ow|4sTQVOfp9vEMCemLw50sbu|Don't Call Me (Galantis Remix)|single|24|2|2020-10-09|348172|2024-07-16 08:36:26.726877
6RmBNx7KvUjCgk58ovR3ls|4sTQVOfp9vEMCemLw50sbu|Tu Tu Tu (That's Why We)|single|28|1|2020-09-25|116297|2024-07-16 08:36:26.726877
7HcHFWD2Js3YvTAjd1Nu6V|4sTQVOfp9vEMCemLw50sbu|Only A Fool (with Pink Sweat$) [Remixes]|single|9|3|2020-09-18|561230|2024-07-16 08:36:26.726877
2AGGr5Qa3QLuC29UoVGrzN|4sTQVOfp9vEMCemLw50sbu|Pretty Please|single|44|2|2020-09-04|314418|2024-07-16 08:36:26.726877
0wFQPJHfwYf9cOLd2ykxFJ|4sTQVOfp9vEMCemLw50sbu|The Rest of My Days (Galantis Remix)|single|12|1|2020-08-21|152655|2024-07-16 08:36:26.726877
4o3J65fQXMhhBRfiNitQuw|4sTQVOfp9vEMCemLw50sbu|Only A Fool (with Pink Sweat$) [Marshall Jefferson Remix]|single|6|1|2020-08-14|159200|2024-07-16 08:36:26.726877
7G35mV6Md7M6aBYptFn6QE|4sTQVOfp9vEMCemLw50sbu|Only A Fool (with Pink Sweat$) [DJ D-Sol Remix]|single|18|1|2020-07-28|183870|2024-07-16 08:36:26.726877
0S1Htad88OcJyqR1KlpgZ6|4sTQVOfp9vEMCemLw50sbu|Only A Fool (with Pink Sweat$)|single|37|1|2020-05-29|166687|2024-07-16 08:36:26.726877
3JT6cqOX3SPdemZMq9T2JW|4sTQVOfp9vEMCemLw50sbu|I Fly (feat. Faouzia)|single|22|1|2020-05-15|151476|2024-07-16 08:36:26.726877
4N9N4ceWgEzBABI0kSMw5H|4sTQVOfp9vEMCemLw50sbu|The Lake (with Wrabel)|single|26|1|2020-04-24|167978|2024-07-16 08:36:26.726877
7DHNPFEdhw9oogVeg60Ay2|4sTQVOfp9vEMCemLw50sbu|Holy Water (Steff da Campo Remix)|single|11|1|2020-04-03|190481|2024-07-16 08:36:26.726877
2q1bTYiPDxzKNSkOF8ScFb|4sTQVOfp9vEMCemLw50sbu|Never Felt A Love Like This (feat. Dotan) [Remixes]|single|26|2|2020-03-27|408099|2024-07-16 08:36:26.726877
6rGi7W3MT1vVRrfBc2GZme|4sTQVOfp9vEMCemLw50sbu|Never Felt A Love Like This (with Hook N Sling) [feat. Dotan]|single|11|1|2020-02-06|215388|2024-07-16 08:36:26.726877
5K63aAmmkyJQtAFIaPrsla|4sTQVOfp9vEMCemLw50sbu|Miracle (with Bali Bandits)|single|3|1|2020-02-06|157413|2024-07-16 08:36:26.726877
4xlzWcXeHZ04XEEd95GKD4|4sTQVOfp9vEMCemLw50sbu|Hurricane (with John Newman)|single|11|1|2020-02-06|201816|2024-07-16 08:36:26.726877
7bKLUg72egAvFrEbj5Fy4X|4sTQVOfp9vEMCemLw50sbu|Bonfire (with Steve James)|single|4|1|2020-02-06|193684|2024-07-16 08:36:26.726877
0gQDt27EG7ECep5nvj9fsJ|4sTQVOfp9vEMCemLw50sbu|Stella|single|5|1|2020-02-05|212105|2024-07-16 08:36:26.726877
3vrDjZ1TuncjWyuSay8LmB|4sTQVOfp9vEMCemLw50sbu|Unless It Hurts|single|7|1|2020-02-04|177071|2024-07-16 08:36:26.726877
6qtZWpFNfQKd8bCD1EV0Dd|4sTQVOfp9vEMCemLw50sbu|Steel|single|6|1|2020-02-03|263832|2024-07-16 08:36:26.726877
7e9BcrcnlBaVtJzkLyrxU3|4sTQVOfp9vEMCemLw50sbu|Faith (with Dolly Parton) [feat. Mr. Probz] [Remixes]|single|12|6|2020-01-24|1109737|2024-07-16 08:36:26.726877
4GReJagRcBTMq97kYMU7Zy|4sTQVOfp9vEMCemLw50sbu|Faith (with Dolly Parton) [feat. Mr. Probz] [Acoustic]|single|15|1|2020-01-10|173217|2024-07-16 08:36:26.726877
2rsrQd4UecLcUcOXH1lUs9|4sTQVOfp9vEMCemLw50sbu|Faith (with Dolly Parton) [feat. Mr. Probz] [Galantis & Bali Bandits VIP Mix]|single|21|1|2019-12-27|177573|2024-07-16 08:36:26.726877
6w8K8yFtGGPFXyJSYxEwf7|4sTQVOfp9vEMCemLw50sbu|Faith (with Dolly Parton) [feat. Mr. Probz] [JØRD Remix]|single|11|2|2019-11-29|362933|2024-07-16 08:36:26.726877
08hKo1i6yqkZqY0bLVsSPr|4sTQVOfp9vEMCemLw50sbu|Faith (with Dolly Parton) [feat. Mr. Probz] [Jewelz & Sparks Remix]|single|10|2|2019-11-22|431960|2024-07-16 08:36:26.726877
1QrYKuMTMLwpTwzOFhfnOk|4sTQVOfp9vEMCemLw50sbu|Faith (with Dolly Parton) [feat. Mr. Probz]|single|40|1|2019-10-25|186804|2024-07-16 08:36:26.726877
18C3JLfjKrkCKZubEhqJuw|4sTQVOfp9vEMCemLw50sbu|Holy Water|single|29|1|2019-09-27|176657|2024-07-16 08:36:26.726877
382D3FQM8nuG7gfciGPQMy|4sTQVOfp9vEMCemLw50sbu|We Can Get High (Remixes)|single|13|7|2019-08-29|1336074|2024-07-16 08:36:26.726877
6sMRdG1UdjAhH1PTJVsRUs|4sTQVOfp9vEMCemLw50sbu|We Can Get High (GATTÜSO Remix)|single|4|1|2019-08-29|198047|2024-07-16 08:36:26.726877
1Bn5jRVaSZFbxBrrpveqQE|4sTQVOfp9vEMCemLw50sbu|We Can Get High (RetroVision Remix)|single|13|2|2019-08-23|347151|2024-07-16 08:36:26.726877
289jwa5AxytNuowanT28Dm|4sTQVOfp9vEMCemLw50sbu|We Can Get High|single|32|1|2019-06-14|156839|2024-07-16 08:36:26.726877
19gRaBhn4ebUaR7xWbAfTf|4sTQVOfp9vEMCemLw50sbu|I Found U|single|32|1|2019-05-15|207342|2024-07-16 08:36:26.726877
1KCw3QeiV3eV3hm1ko2O5Y|4sTQVOfp9vEMCemLw50sbu|Bones (feat. OneRepublic) [Remixes]|single|28|6|2019-04-26|1104189|2024-07-16 08:36:26.726877
641hyP9V6skcMDXGHA616C|4sTQVOfp9vEMCemLw50sbu|Bones (feat. OneRepublic) [BotCash Remix]|single|7|1|2019-04-26|206484|2024-07-16 08:36:26.726877
2wXZfNTNqANPvIG3mXhn7I|4sTQVOfp9vEMCemLw50sbu|Think About You (Galantis Remix)|single|28|1|2019-04-12|181040|2024-07-16 08:36:26.726877
49vus1VCWc7AbgDmKYb8SC|4sTQVOfp9vEMCemLw50sbu|Bones (feat. OneRepublic)|single|48|1|2019-01-31|205792|2024-07-16 08:36:26.726877
7ubSMP9kzdwiCqNJvOIsyG|4sTQVOfp9vEMCemLw50sbu|Emoji (Remixes)|single|8|5|2019-01-04|892450|2024-07-16 08:36:26.726877
3EikTXXdzsTZBUCNljcsu5|4sTQVOfp9vEMCemLw50sbu|San Francisco (with Sofia Carson)|single|30|2|2018-12-21|306706|2024-07-16 08:36:26.726877
0mOs1Pp5meKXtRW7dgmN0M|4sTQVOfp9vEMCemLw50sbu|Emoji (Mark Villa Remix) & [BEAUZ Remix]|single|12|2|2018-12-07|341427|2024-07-16 08:36:26.726877
6KWTjcZabzuUq8fP22AwQT|4sTQVOfp9vEMCemLw50sbu|Emoji|single|25|1|2018-11-02|151829|2024-07-16 08:36:26.726877
28rweDRRsjtU2ypdFC6q1A|4sTQVOfp9vEMCemLw50sbu|Satisfied (feat. MAX) [Armand Van Helden x Cruise Control Remix]|single|5|1|2018-10-19|264684|2024-07-16 08:36:26.726877
4s2zRYBnZWrtNsUaIaUa3D|4sTQVOfp9vEMCemLw50sbu|Satisfied (feat. MAX) / Mama Look at Me Now [Remixes, Pt. 2]|single|12|5|2018-09-25|989426|2024-07-16 08:36:26.726877
5UAT5aV7zNPO3k2stqHfyU|4sTQVOfp9vEMCemLw50sbu|Satisfied (feat. MAX) / Mama Look at Me Now [Remixes, Pt. 1]|single|18|6|2018-08-24|1332955|2024-07-16 08:36:26.726877
2tkmds6eWZ7zxwB8Pk1lVk|4sTQVOfp9vEMCemLw50sbu|Summer Days (Galantis Remix)|single|24|1|2018-08-10|161756|2024-07-16 08:36:26.726877
7sYMi1QPQnCL99k1VCaWTZ|4sTQVOfp9vEMCemLw50sbu|Satisfied (feat. MAX) / Mama Look at Me Now|single|42|2|2018-07-13|334070|2024-07-16 08:36:26.726877
0RekAKOcexNf6alzxOOzzv|4sTQVOfp9vEMCemLw50sbu|Spaceship (feat. Uffie) [Remixes]|single|32|4|2018-06-19|762669|2024-07-16 08:36:26.726877
6ZXUtIEgqNqobg4f5MCrf0|4sTQVOfp9vEMCemLw50sbu|Spaceship (feat. Uffie) [Fourth Co. Remix]|single|7|1|2018-06-19|179047|2024-07-16 08:36:26.726877
62DGTGmwPat1TZksLeVu0m|4sTQVOfp9vEMCemLw50sbu|Spaceship (feat. Uffie)|single|30|1|2018-05-17|167079|2024-07-16 08:36:26.726877
5AukRx0ajGXHVnZvzQZkOo|4sTQVOfp9vEMCemLw50sbu|Tell Me You Love Me (Remixes Pt. 2)|single|12|2|2018-03-09|611435|2024-07-16 08:36:26.726877
0k3xibolPdO92xkLZ7kKc4|4sTQVOfp9vEMCemLw50sbu|Tell Me You Love Me (Remixes)|single|24|6|2017-12-15|1390200|2024-07-16 08:36:26.726877
1FRviekVOpvzz78JYKAUhB|4sTQVOfp9vEMCemLw50sbu|Tell Me You Love Me|single|14|1|2017-12-08|190400|2024-07-16 08:36:26.726877
44488v6jy17wW86b9auor5|4sTQVOfp9vEMCemLw50sbu|Too Good At Goodbyes (Galantis Remix)|single|28|1|2017-09-29|192550|2024-07-16 08:36:26.726877
5zc9hCF004wHe3h2KuoufY|4sTQVOfp9vEMCemLw50sbu|Fetish (feat. Gucci Mane) [Galantis Remix]|single|29|1|2017-08-23|208047|2024-07-16 08:36:26.726877
6GARtwpumauSBVklKi5Fee|4sTQVOfp9vEMCemLw50sbu|True Feeling (Galantis & shndō VIP Mix)|single|13|1|2017-07-21|205818|2024-07-16 08:36:26.726877
6j0R6bYZLoeXsG9wgu2Tl7|4sTQVOfp9vEMCemLw50sbu|Hunter (Remixes)|single|16|5|2017-06-16|929624|2024-07-16 08:36:26.726877
4pZZGqOln6E44ePHfQsVHZ|4sTQVOfp9vEMCemLw50sbu|Rich Boy (Remixes)|single|23|5|2017-03-31|913998|2024-07-16 08:36:26.726877
14GLvslAioduVOpFYXnIMk|4sTQVOfp9vEMCemLw50sbu|Bloodstain (Galantis Remix)|single|17|1|2017-03-31|176947|2024-07-16 08:36:26.726877
0Im9DNZw6k6bG5tjxKToPc|4sTQVOfp9vEMCemLw50sbu|Rich Boy|single|33|1|2017-02-16|183784|2024-07-16 08:36:26.726877
6K5S3fWJ6logqsusWVaJUG|4sTQVOfp9vEMCemLw50sbu|Shape of You (Galantis Remix)|single|32|1|2017-02-10|195988|2024-07-16 08:36:26.726877
1ohKFZBZTdMrzKSYHoZu5E|4sTQVOfp9vEMCemLw50sbu|Pillow Fight (Galantis & CID VIP Mix)|single|9|1|2017-01-13|252943|2024-07-16 08:36:26.726877
2Snt46J7ef8yy6moBmYj2I|4sTQVOfp9vEMCemLw50sbu|Pillow Fight|single|24|1|2016-12-15|197006|2024-07-16 08:36:26.726877
09tIVocgFtcWvGqCx2lqd3|4sTQVOfp9vEMCemLw50sbu|Love on Me Remixes|single|26|5|2016-11-04|1077881|2024-07-16 08:36:26.726877
2bnkh4EIAqmqJTKRZjwfz8|4sTQVOfp9vEMCemLw50sbu|Love on Me|single|43|1|2016-09-30|205920|2024-07-16 08:36:26.726877
4cWYIO56J30YRS6CbC6dAz|4sTQVOfp9vEMCemLw50sbu|Make Me Feel [from XOXO the Netflix Original Film]|single|25|1|2016-08-05|207690|2024-07-16 08:36:26.726877
1A8uDihPHoFSffEvYsiIbE|4sTQVOfp9vEMCemLw50sbu|Dominos (Galantis Remix)|single|12|1|2016-06-24|197581|2024-07-16 08:36:26.726877
38PsahEHsaaTOU3jlRHcTw|4sTQVOfp9vEMCemLw50sbu|No Money Remixes, (Pt. 2)|single|13|4|2016-06-17|842742|2024-07-16 08:36:26.726877
2Mn7FqJV7SO9sVljKb2YbD|4sTQVOfp9vEMCemLw50sbu|No Money (Remixes)|single|25|3|2016-05-20|787151|2024-07-16 08:36:26.726877
2f7kOrpFos0njurSOi2zqL|4sTQVOfp9vEMCemLw50sbu|No Money|single|57|1|2016-04-01|189126|2024-07-16 08:36:26.726877
5a215UxNfAosXga19gPBiT|4sTQVOfp9vEMCemLw50sbu|Louder, Harder, Better (Remixes)|single|15|7|2016-02-12|1686194|2024-07-16 08:36:26.726877
11BsMklNGWKtER9I7ocSYQ|4sTQVOfp9vEMCemLw50sbu|VIP Remixes|single|11|2|2016-01-15|486277|2024-07-16 08:36:26.726877
0Lexm8vFpVDvhHRJnbk0E3|4sTQVOfp9vEMCemLw50sbu|In My Head (Remixes)|single|16|3|2015-10-30|788925|2024-07-16 08:36:26.726877
1bPZlpw1tBOHq4BsMDCA0N|4sTQVOfp9vEMCemLw50sbu|Peanut Butter Jelly (Remixes)|single|20|4|2015-07-10|1195661|2024-07-16 08:36:26.726877
4ev2Ig5dwO4xpTHwInISm7|4sTQVOfp9vEMCemLw50sbu|Runaway (U & I) [Svidden & Jarly Remix]|single|29|1|2015-06-30|203333|2024-07-16 08:36:26.726877
5yCWSLGuQIQcbPuGXtazwD|4sTQVOfp9vEMCemLw50sbu|Gold Dust (Remixes)|single|26|7|2015-05-04|1876793|2024-07-16 08:36:26.726877
2us5JR5baNzo9n6yWuiry5|4sTQVOfp9vEMCemLw50sbu|Peanut Butter Jelly|single|35|1|2015-04-20|203133|2024-07-16 08:36:26.726877
1ExWK9MIpYQiUlPJlYIz0O|4sTQVOfp9vEMCemLw50sbu|Runaway (U & I) [Remixes]|single|25|3|2015-03-16|875458|2024-07-16 08:36:26.726877
3CAOILbzAIZlpb1JQt1Hnu|4sTQVOfp9vEMCemLw50sbu|Gold Dust|single|19|1|2015-02-23|234254|2024-07-16 08:36:26.726877
0Mez3d0mBuYjBpZxav8HJL|4sTQVOfp9vEMCemLw50sbu|Runaway (U & I) [Remixes]|single|32|2|2015-02-16|506755|2024-07-16 08:36:26.726877
6NArHFDZEut5akSlfaIFGe|4sTQVOfp9vEMCemLw50sbu|Runaway (U & I) [Dillon Francis Remix]|single|25|1|2014-12-15|213000|2024-07-16 08:36:26.726877
2dpeESv6HYQndZyJfWi5Sa|4sTQVOfp9vEMCemLw50sbu|Runaway (U & I) [Kaskade Remix]|single|29|1|2014-10-27|315338|2024-07-16 08:36:26.726877
4AvWWrL9TB38MwVUuB2tTO|4sTQVOfp9vEMCemLw50sbu|Runaway (U & I)|single|43|1|2014-10-05|227073|2024-07-16 08:36:26.726877
5b1lADTgqZS9UOctlivDLK|4sTQVOfp9vEMCemLw50sbu|Galantis Remixes EP|single|15|5|2014-09-08|1816135|2024-07-16 08:36:26.726877
4rUqAgqHBNBn5kz25h6ghr|4sTQVOfp9vEMCemLw50sbu|You Remixes|single|13|4|2014-05-26|1308893|2024-07-16 08:36:26.726877
0hTS72MutwNkCuwJxJ9uqy|4sTQVOfp9vEMCemLw50sbu|You (Brillz Remix)|single|11|1|2014-05-12|278053|2024-07-16 08:36:26.726877
47IEMo3KwmUoiT0TW4VlF6|4sTQVOfp9vEMCemLw50sbu|You (Tiësto vs. Twoloud Radio Edit)|single|21|1|2014-04-28|215135|2024-07-16 08:36:26.726877
2MhV8VxLYe6jSC6Z14MxfW|4sTQVOfp9vEMCemLw50sbu|Galantis EP|single|28|6|2014-04-01|1423153|2024-07-16 08:36:26.726877
02cVeTcA0KkEF8CMqnqzSB|4sTQVOfp9vEMCemLw50sbu|You|single|19|1|2014-02-18|221286|2024-07-16 08:36:26.726877
0j8DchOKRwBG105WuRJrFh|4sTQVOfp9vEMCemLw50sbu|Smile Remixes|single|7|6|2014-01-27|1202534|2024-07-16 08:36:26.726877
1Uj6xXDHg5d5jy1iuKafOI|4sTQVOfp9vEMCemLw50sbu|Smile|single|14|1|2013-11-05|244118|2024-07-16 08:36:26.726877
1asmBh4tvFAxiaHWzOgbkp|4sTQVOfp9vEMCemLw50sbu|Raveheart|single|11|2|2012-08-29|561228|2024-07-16 08:36:26.726877
65iXBHLsOnNVC5C6nVbLYf|7dGJo4pcD2V6oG8kP0tJRR|Tobey (feat. Big Sean and BabyTron)|single|75|1|2024-07-02|284892|2024-07-16 08:36:26.726877
6Xuu2z00jxRPZei4IJ9neK|7dGJo4pcD2V6oG8kP0tJRR|Houdini|single|86|1|2024-05-31|227239|2024-07-16 08:36:26.726877
5nOfPCLpHGpayGrUNHAPLt|7dGJo4pcD2V6oG8kP0tJRR|Lace It (with Eminem & benny blanco)|single|63|1|2023-12-16|217526|2024-07-16 08:36:26.726877
2qJd6dBsXw6hZrZp8L8n2P|7dGJo4pcD2V6oG8kP0tJRR|Realest (with Eminem)|single|49|1|2023-08-04|217470|2024-07-16 08:36:26.726877
6F4ObGnJwwV5W4uLFHnNoT|7dGJo4pcD2V6oG8kP0tJRR|From The D 2 The LBC (with Snoop Dogg)|single|57|1|2022-06-24|215120|2024-07-16 08:36:26.726877
24lMM7McdJmSBgbFhKGugA|7dGJo4pcD2V6oG8kP0tJRR|The King and I (feat. CeeLo Green) [From the Original Motion Picture Soundtrack ELVIS]|single|40|1|2022-06-16|193754|2024-07-16 08:36:26.726877
5ulYXl8kDywda5dOOFkZpX|7dGJo4pcD2V6oG8kP0tJRR|Gospel (with Eminem)|single|59|1|2022-02-04|210027|2024-07-16 08:36:26.726877
2aYIs6VLwMLzONDdVtNOe6|7dGJo4pcD2V6oG8kP0tJRR|Last One Standing (feat. Polo G, Mozzy & Eminem) [From Venom: Let There Be Carnage]|single|48|2|2021-10-05|520279|2024-07-16 08:36:26.726877
