id_album|id_artist|name_album|type_album|popularity_album|total_tracks_album|release_date_album|duration_ms_total_album|duration_seconds_total_album|duration_minutes_total_album|transform_datetime
2YnklUr00pBvhOoV33nWrV|3AA28KZvwAUcZuOKwyblJQ|Saturnz Barz (feat. Popcaan)|single|30|1|2017-03-23|181906|181.906|3.0317666666666665|2024-07-16 08:36:53.146831
14CmdyJQrzGbbqc3XczgBw|3AA28KZvwAUcZuOKwyblJQ|We Got the Power (feat. Jehnny Beth)|single|21|1|2017-03-22|139560|139.56|2.326|2024-07-16 08:36:53.146831
5A6bZpctbZpLBGno3O3M3h|3AA28KZvwAUcZuOKwyblJQ|Ascension (feat. Vince Staples)|single|25|1|2017-03-22|155973|155.973|2.59955|2024-07-16 08:36:53.146831
5ZmmS4AcXQ4eBYt8aWqlk3|3AA28KZvwAUcZuOKwyblJQ|Andromeda (feat. D.R.A.M.)|single|31|1|2017-03-22|197546|197.546|3.2924333333333333|2024-07-16 08:36:53.146831
0VKwF4KVCtuS7TCYWg92to|3AA28KZvwAUcZuOKwyblJQ|911 [Live in NYC] (feat. D12) [Live in NYC;feat. D12]|single|20|1|2011-11-25|484902|484.902|8.0817|2024-07-16 08:36:53.146831
1cOrqReo4cBhPQk10rfZ0W|3AA28KZvwAUcZuOKwyblJQ|Doncamatic (feat. Daley) [The Joker Remix]|single|43|2|2010-11-19|488812|488.812|8.146866666666666|2024-07-16 08:36:53.146831
4zotYgKz9eVg9QDW8L8qzw|3AA28KZvwAUcZuOKwyblJQ|Stylo (feat. Mos Def and Bobby Womack)|single|16|1|2010-01-22|273453|273.453|4.55755|2024-07-16 08:36:53.146831
1PaGSrBTNm4CX66AH6HRfk|3AA28KZvwAUcZuOKwyblJQ|Feel Good Inc.|single|17|2|2007-01-05|458080|458.08|7.634666666666667|2024-07-16 08:36:53.146831
1REnCQXttzffbS7blTB0zO|3AA28KZvwAUcZuOKwyblJQ|DARE|single|23|2|2006-11-03|486333|486.333|8.10555|2024-07-16 08:36:53.146831
49445aulSsQdUfDaTJaX8G|3AA28KZvwAUcZuOKwyblJQ|El Mañana / Kids with Guns|single|22|3|2006-04-07|811946|811.946|13.532433333333334|2024-07-16 08:36:53.146831
4eqJ2bgFYVtM6JaZCLlONE|3AA28KZvwAUcZuOKwyblJQ|Dirty Harry|single|35|3|2005-11-18|664763|664.763|11.079383333333332|2024-07-16 08:36:53.146831
046irMJGxbyxFOFwglj02y|3AA28KZvwAUcZuOKwyblJQ|Dirty Harry|single|22|1|2005-11-18|222640|222.64|3.7106666666666666|2024-07-16 08:36:53.146831
4h1VDZwacXaPt7CtO186uP|3AA28KZvwAUcZuOKwyblJQ|DARE|single|11|1|2005-08-26|321282|321.282|5.3547|2024-07-16 08:36:53.146831
1RZ7P20N9GXP5VQt5Y7s8o|3AA28KZvwAUcZuOKwyblJQ|Feel Good Inc. (Instrumental)|single|18|1|2005-05-13|224987|224.987|3.7497833333333332|2024-07-16 08:36:53.146831
7n4E71vKRFIjR45q4eBwp0|3AA28KZvwAUcZuOKwyblJQ|Lil' Dub Chefin'|single|18|3|2003-02-28|783026|783.026|13.050433333333334|2024-07-16 08:36:53.146831
3sB5GyaLFk9Vlf9UG7B1W8|3AA28KZvwAUcZuOKwyblJQ|Clint Eastwood|single|31|2|2001-01-01|639026|639.026|10.650433333333334|2024-07-16 08:36:53.146831
6WplX32rUPI6pyOzKC6N7C|5dCpFeKxLbycrnsjWZjha8|Moonswings|single|35|6|2024-06-20|1377375|1377.375|22.95625|2024-07-16 08:36:53.146831
6F3o37I95OeMtvNZYVmZOL|5dCpFeKxLbycrnsjWZjha8|Sunny Summer|single|23|1|2024-05-24|236426|236.426|3.9404333333333335|2024-07-16 08:36:53.146831
0DCkAE2zxO1v3J2G4oc8b9|5dCpFeKxLbycrnsjWZjha8|Javelins|single|12|1|2024-04-19|271428|271.428|4.5238|2024-07-16 08:36:53.146831
3jGbEZweidvSqdptT40DBO|5dCpFeKxLbycrnsjWZjha8|PLEINS PHARES (Proleter Remix - Electro Swing)|single|7|2|2023-12-08|484044|484.044|8.0674|2024-07-16 08:36:53.146831
7cFVo6iwfTuHjQrcP72alE|5dCpFeKxLbycrnsjWZjha8|Folklore|single|16|1|2023-11-20|208500|208.5|3.475|2024-07-16 08:36:53.146831
19CxlU4USWmRAG5BGzMFZ6|5dCpFeKxLbycrnsjWZjha8|April Showers (The Platinum EP)|single|9|4|2023-08-15|946580|946.58|15.776333333333334|2024-07-16 08:36:53.146831
5yDxyBufd6sEUOPvqTsbSd|5dCpFeKxLbycrnsjWZjha8|The Maze in My Mind|single|15|1|2023-06-23|259600|259.6|4.326666666666667|2024-07-16 08:36:53.146831
03Xc8aDetTKd1QkEvkHQLL|5dCpFeKxLbycrnsjWZjha8|The Last Breath of My Soul|single|8|1|2023-03-10|310813|310.813|5.1802166666666665|2024-07-16 08:36:53.146831
1dUmTxoaXPq0UJpCZaUb63|5dCpFeKxLbycrnsjWZjha8|Lady Vengeance|single|9|1|2022-07-22|207973|207.973|3.4662166666666665|2024-07-16 08:36:53.146831
1cWNICsQ6wOaHZPSxKE4XR|5dCpFeKxLbycrnsjWZjha8|Chasing the Clouds|single|8|1|2021-11-26|296026|296.026|4.933766666666667|2024-07-16 08:36:53.146831
68cR5jFt7uHgXzz6fscgJr|5dCpFeKxLbycrnsjWZjha8|Spirit-Inside (ProleteR Remix)|single|2|1|2021-06-17|270697|270.697|4.511616666666667|2024-07-16 08:36:53.146831
2no6PSQg6BRjTGabm5f3Ne|5dCpFeKxLbycrnsjWZjha8|All Right ! (Cdc08)|single|12|1|2021-01-15|216263|216.263|3.6043833333333333|2024-07-16 08:36:53.146831
27z9JiMu9RdqxiXHvjc0ly|5dCpFeKxLbycrnsjWZjha8|Trust In Me|single|6|1|2020-11-15|222857|222.857|3.7142833333333334|2024-07-16 08:36:53.146831
4reewqcV4vgcL9pTU5v6Lk|5dCpFeKxLbycrnsjWZjha8|November in Paris|single|4|1|2020-10-05|240000|240.0|4.0|2024-07-16 08:36:53.146831
08BEST3gT8ELlY5fmeDjmT|5dCpFeKxLbycrnsjWZjha8|March Winds & April Showers|single|38|1|2020-07-21|163630|163.63|2.7271666666666667|2024-07-16 08:36:53.146831
4Prk9oMj9hUP1OzPewIjx5|5dCpFeKxLbycrnsjWZjha8|Mars en jazz (ProleteR Remix)|single|10|1|2020-04-03|168648|168.648|2.8108|2024-07-16 08:36:53.146831
0o2amiztmh1kKaCpue0CC0|5dCpFeKxLbycrnsjWZjha8|Chicago (Proleter Remix)|single|6|1|2019-11-15|205689|205.689|3.42815|2024-07-16 08:36:53.146831
7oIEMH5Mj6sd0IKjwDdyGv|5dCpFeKxLbycrnsjWZjha8|Everyday People|single|2|1|2019-10-25|212093|212.093|3.534883333333333|2024-07-16 08:36:53.146831
13FfqxyK3Z3Kdap7VJO9y2|5dCpFeKxLbycrnsjWZjha8|Bubbles|single|31|6|2018-07-02|1429944|1429.944|23.8324|2024-07-16 08:36:53.146831
56zc5Suk4wwLA6RVHokvZb|5dCpFeKxLbycrnsjWZjha8|What Lana Says|single|23|1|2018-04-24|279200|279.2|4.653333333333333|2024-07-16 08:36:53.146831
7dD2xvjPg7tWKjbH0zASi5|5dCpFeKxLbycrnsjWZjha8|Miss Her|single|16|2|2018-01-19|478400|478.4|7.973333333333334|2024-07-16 08:36:53.146831
0QLVTWmf3NDSZRuYSGIFOS|5dCpFeKxLbycrnsjWZjha8|April Showers (feat. Natey G)|single|19|1|2017-06-16|262600|262.6|4.376666666666667|2024-07-16 08:36:53.146831
22gPea6GMGNTo2nPxso8jR|5dCpFeKxLbycrnsjWZjha8|Life Playing Tricks|single|27|6|2017-05-19|1462318|1462.318|24.371966666666665|2024-07-16 08:36:53.146831
47zPuuQ0IhgIyPXMMqUcW2|5dCpFeKxLbycrnsjWZjha8|Alone After All|single|12|1|2017-04-28|230586|230.586|3.8431|2024-07-16 08:36:53.146831
2QRxPEh8QpDgRTANV2eYlb|5dCpFeKxLbycrnsjWZjha8|Destiny|single|12|1|2016-05-13|273266|273.266|4.554433333333333|2024-07-16 08:36:53.146831
4vDmBxiQYYwVzElsChmW33|5dCpFeKxLbycrnsjWZjha8|L.O.V.E|single|0|1|2015-01-12|218013|218.013|3.63355|2024-07-16 08:36:53.146831
7b4eracknj8lTRlgHISQvh|5dCpFeKxLbycrnsjWZjha8|Rookie|single|31|8|2014-12-21|1532260|1532.26|25.537666666666667|2024-07-16 08:36:53.146831
7l4MzWw89Us6buLOiDDtZf|5dCpFeKxLbycrnsjWZjha8|Feeding the Lions|single|32|9|2013-04-12|1844207|1844.207|30.73678333333333|2024-07-16 08:36:53.146831
7w38Cw9DHCC4U7lwiuUwFl|5dCpFeKxLbycrnsjWZjha8|Curses From Past Times|single|43|10|2011-11-22|2636061|2636.061|43.93435|2024-07-16 08:36:53.146831
0p0FGxiCrl3afABenvtWbQ|1Xyo4u8uXC1ZmMpatF05PJ|Popular|single|57|5|2024-01-26|1092370|1092.37|18.206166666666668|2024-07-16 08:36:53.146831
4T8wBxIvoSRVfoFZzuwOXR|1Xyo4u8uXC1ZmMpatF05PJ|One of the Girls|single|62|5|2023-12-08|1260775|1260.775|21.012916666666666|2024-07-16 08:36:53.146831
2xnqikpcvH2vBYc89VnwwL|1Xyo4u8uXC1ZmMpatF05PJ|Another One Of Me (feat. 21 Savage)|single|44|1|2023-09-15|220408|220.408|3.6734666666666667|2024-07-16 08:36:53.146831
10eNMeTimUzAKLhCOpIUlb|1Xyo4u8uXC1ZmMpatF05PJ|K-POP|single|64|1|2023-07-21|185220|185.22|3.087|2024-07-16 08:36:53.146831
0jiAYLsE1PumLJncO7vUIl|1Xyo4u8uXC1ZmMpatF05PJ|K-POP (Chopped & Screwed)|single|35|4|2023-07-18|789283|789.283|13.154716666666667|2024-07-16 08:36:53.146831
10SppFk45za4CHPEiiuQaD|1Xyo4u8uXC1ZmMpatF05PJ|The Idol Episode 5 Part 2 (Music from the HBO Original Series)|single|55|3|2023-07-03|615368|615.368|10.256133333333333|2024-07-16 08:36:53.146831
4q3wUuIReEjGSYzmSsxtl6|1Xyo4u8uXC1ZmMpatF05PJ|The Idol Episode 5 Part 1 (Music from the HBO Original Series)|single|56|2|2023-06-30|489042|489.042|8.1507|2024-07-16 08:36:53.146831
7tzVd1fwkxsorytCBjEJkU|1Xyo4u8uXC1ZmMpatF05PJ|The Idol Episode 4 (Music from the HBO Original Series)|single|84|3|2023-06-23|640090|640.09|10.668166666666666|2024-07-16 08:36:53.146831
5aX2plzPm0m6zk4ZFuqbuI|1Xyo4u8uXC1ZmMpatF05PJ|The Idol Episode 3 (Music from the HBO Original Series)|single|51|3|2023-06-19|788648|788.648|13.144133333333333|2024-07-16 08:36:53.146831
5bx7i3cuSfXBPF7Li8kUR7|1Xyo4u8uXC1ZmMpatF05PJ|The Idol Episode 2 (Music from the HBO Original Series)|single|46|3|2023-06-12|790306|790.306|13.171766666666667|2024-07-16 08:36:53.146831
6E3IPXh38G7UHLqVdfIY5h|1Xyo4u8uXC1ZmMpatF05PJ|The Idol Episode 1 (Music from the HBO Original Series)|single|54|2|2023-06-09|477136|477.136|7.952266666666667|2024-07-16 08:36:53.146831
5O0zUvdnJr0RbWzLFneN2i|1Xyo4u8uXC1ZmMpatF05PJ|Popular (Music from the HBO Original Series)|single|77|1|2023-06-02|215466|215.466|3.5911|2024-07-16 08:36:53.146831
0Ct52rooGyvjv6qXrBPNzm|1Xyo4u8uXC1ZmMpatF05PJ|Double Fantasy|single|62|2|2023-04-21|504201|504.201|8.40335|2024-07-16 08:36:53.146831
3P2UkOkqWp8ucd1EOnVAH7|1Xyo4u8uXC1ZmMpatF05PJ|Creepin' (Remix)|single|48|3|2023-03-17|675840|675.84|11.264|2024-07-16 08:36:53.146831
0YF085Qdh4HgdhZ8zjWkpo|1Xyo4u8uXC1ZmMpatF05PJ|Die For You|single|61|4|2023-02-27|975920|975.92|16.265333333333334|2024-07-16 08:36:53.146831
6Exo0MYoL3XammoTDeihFy|1Xyo4u8uXC1ZmMpatF05PJ|Die For You (Remix)|single|67|1|2023-02-24|232857|232.857|3.88095|2024-07-16 08:36:53.146831
4a8uxN5j5ZSWuioZ9cHqWk|1Xyo4u8uXC1ZmMpatF05PJ|Best Friends (Remix)|single|40|1|2022-08-05|175071|175.071|2.91785|2024-07-16 08:36:53.146831
181WKxuhHzTyjMcYdI7UUe|1Xyo4u8uXC1ZmMpatF05PJ|How Do I Make You Love Me? (Sebastian Ingrosso & Salvatore Ganacci Remix)|single|32|1|2022-07-22|217766|217.766|3.6294333333333335|2024-07-16 08:36:53.146831
0Vz32hcNoqOZIpJVI0qExN|1Xyo4u8uXC1ZmMpatF05PJ|Dawn FM (OPN Remix)|single|22|1|2022-07-08|184127|184.127|3.068783333333333|2024-07-16 08:36:53.146831
6vJRxj9GnmwXT7mKJqE61n|1Xyo4u8uXC1ZmMpatF05PJ|Starry Eyes (MIKE DEAN Remix)|single|30|1|2022-07-01|198222|198.222|3.3037|2024-07-16 08:36:53.146831
6LuY3APmuxui8BM2oibkrZ|1Xyo4u8uXC1ZmMpatF05PJ|Out Of Time (Remix Bundle)|single|41|4|2022-04-22|859490|859.49|14.324833333333334|2024-07-16 08:36:53.146831
17cYF29ZBcDYoRkWUzFWfQ|1Xyo4u8uXC1ZmMpatF05PJ|Moth To A Flame (Moojo Remix)|single|46|1|2022-01-04|436721|436.721|7.278683333333333|2024-07-16 08:36:53.146831
0sye9Q82C9Q4tTJN8b0aFq|1Xyo4u8uXC1ZmMpatF05PJ|Moth To A Flame|single|41|4|2022-01-04|1104185|1104.185|18.403083333333335|2024-07-16 08:36:53.146831
6fgSKdHloRioPrZ9oJC7FH|1Xyo4u8uXC1ZmMpatF05PJ|One Right Now|single|62|1|2021-11-05|193506|193.506|3.2251|2024-07-16 08:36:53.146831
4YV1qBdn6O6thyg18kBo0N|1Xyo4u8uXC1ZmMpatF05PJ|Hurricane|single|52|1|2021-08-27|238182|238.182|3.9697|2024-07-16 08:36:53.146831
5vgkX6abffhom2ejVI11yq|1Xyo4u8uXC1ZmMpatF05PJ|Die For It (ft. Nas)|single|35|1|2021-08-26|199886|199.886|3.3314333333333335|2024-07-16 08:36:53.146831
6DmXKM13nNgIIby2FdK0f8|1Xyo4u8uXC1ZmMpatF05PJ|Take My Breath|single|54|1|2021-08-06|220196|220.196|3.6699333333333333|2024-07-16 08:36:53.146831
4lBrDelXR6Sn0k54a7UWMz|1Xyo4u8uXC1ZmMpatF05PJ|Take My Breath|single|48|3|2021-08-05|791652|791.652|13.1942|2024-07-16 08:36:53.146831
15a7Yf9rZIKhulN2NEKb3a|1Xyo4u8uXC1ZmMpatF05PJ|Better Believe|single|42|1|2021-07-22|206629|206.629|3.4438166666666667|2024-07-16 08:36:53.146831
18yAP4zwFlTwep9rQZChVa|1Xyo4u8uXC1ZmMpatF05PJ|You Right|single|54|1|2021-06-24|186173|186.173|3.102883333333333|2024-07-16 08:36:53.146831
2fyOpT5c9kxR8zbDh6UtXh|1Xyo4u8uXC1ZmMpatF05PJ|Save Your Tears (Remix)|single|69|1|2021-04-23|191013|191.013|3.18355|2024-07-16 08:36:53.146831
7B70Z32Ha84aMT6TOnW410|1Xyo4u8uXC1ZmMpatF05PJ|Blinding Lights (Remix)|single|45|1|2020-12-04|216123|216.123|3.60205|2024-07-16 08:36:53.146831
4d5Ak9U5eZ3lU1JGfnMUdI|1Xyo4u8uXC1ZmMpatF05PJ|Christmas Blues (with The Weeknd)|single|21|1|2020-11-26|205159|205.159|3.4193166666666666|2024-07-16 08:36:53.146831
1Ag9EPbzibwzz0S0WpgX3v|1Xyo4u8uXC1ZmMpatF05PJ|Hawái (Remix)|single|54|1|2020-11-05|200481|200.481|3.34135|2024-07-16 08:36:53.146831
2MouaLzzY4HnsUYJYSgu2o|1Xyo4u8uXC1ZmMpatF05PJ|In Your Eyes (Remix)|single|38|1|2020-10-16|256551|256.551|4.27585|2024-07-16 08:36:53.146831
5ELWxtRpadxkLUUvbzpiZO|1Xyo4u8uXC1ZmMpatF05PJ|King Of The Fall|single|49|1|2020-09-25|301594|301.594|5.026566666666667|2024-07-16 08:36:53.146831
1z3fFEPcCWT4KLaOf0ptb0|1Xyo4u8uXC1ZmMpatF05PJ|Blinding Lights (Instrumental)|single|29|1|2020-09-11|202104|202.104|3.3684|2024-07-16 08:36:53.146831
3sL9Myf7JF1k9TbrXE46ou|1Xyo4u8uXC1ZmMpatF05PJ|Blinding Lights|single|52|4|2020-09-11|861349|861.349|14.355816666666666|2024-07-16 08:36:53.146831
3GPiefSRSOxqTrgKJIB7RL|1Xyo4u8uXC1ZmMpatF05PJ|Over Now (with The Weeknd)|single|56|1|2020-08-28|210795|210.795|3.51325|2024-07-16 08:36:53.146831
0iW4rP7Mib8M3nnhkKU5N7|1Xyo4u8uXC1ZmMpatF05PJ|Smile (with The Weeknd)|single|45|1|2020-08-07|196180|196.18|3.2696666666666667|2024-07-16 08:36:53.146831
0Jh3A8NAbc9eFpdUfhDedt|1Xyo4u8uXC1ZmMpatF05PJ|In Your Eyes (Remix)|single|52|1|2020-05-21|237911|237.911|3.9651833333333335|2024-07-16 08:36:53.146831
1ZJIMQ7fTy5Aw7InjQtvnO|1Xyo4u8uXC1ZmMpatF05PJ|After Hours (Remixes)|single|43|6|2020-04-02|1303483|1303.483|21.724716666666666|2024-07-16 08:36:53.146831
74hsEs8mQoNkB6NwgrgV3s|1Xyo4u8uXC1ZmMpatF05PJ|Blinding Lights (Major Lazer Remix)|single|34|1|2020-03-31|197961|197.961|3.29935|2024-07-16 08:36:53.146831
6B3VYsWUR2xf7HptOO2fpr|1Xyo4u8uXC1ZmMpatF05PJ|Reminder (Remix)|single|38|1|2017-08-01|221968|221.968|3.6994666666666665|2024-07-16 08:36:53.146831
0NSognr1k6PH6SZZ6uv44G|1Xyo4u8uXC1ZmMpatF05PJ|Lust for Life (with The Weeknd)|single|38|1|2017-04-19|264011|264.011|4.400183333333334|2024-07-16 08:36:53.146831
4rGQxBDZ4hHCKePXaYOTSB|1Xyo4u8uXC1ZmMpatF05PJ|Starboy (Kygo Remix)|single|43|1|2016-11-11|244720|244.72|4.078666666666667|2024-07-16 08:36:53.146831
3x3MSUwsijjsVPRwUMU8NG|1Xyo4u8uXC1ZmMpatF05PJ|The Hills (RL Grime Remix)|single|40|1|2015-11-06|271066|271.066|4.517766666666667|2024-07-16 08:36:53.146831
12yYl13Ce7u8LuhtEl75aQ|1Xyo4u8uXC1ZmMpatF05PJ|Can't Feel My Face (Martin Garrix Remix)|single|40|1|2015-11-06|252933|252.933|4.21555|2024-07-16 08:36:53.146831
6JoPCMcyZrZ70diS45qE1i|1Xyo4u8uXC1ZmMpatF05PJ|The Hills Remixes|single|51|2|2015-10-11|506146|506.146|8.435766666666666|2024-07-16 08:36:53.146831
0V4FRK9laLF1enOUga4b2d|1Xyo4u8uXC1ZmMpatF05PJ|Often (Kygo Remix)|single|54|1|2015-04-07|234400|234.4|3.9066666666666667|2024-07-16 08:36:53.146831
61Ba3txRZWfiX6ZTEZlFCV|1Xyo4u8uXC1ZmMpatF05PJ|"Earned It (Fifty Shades Of Grey) [From The ""Fifty Shades Of Grey"" Soundtrack]"|single|64|1|2014-12-23|252226|252.226|4.203766666666667|2024-07-16 08:36:53.146831
0jd24pQ5ueY5rVC4H3jTtC|1Xyo4u8uXC1ZmMpatF05PJ|Wanderlust|single|32|1|2014-06-13|305693|305.693|5.094883333333334|2024-07-16 08:36:53.146831
3SHx7bBQFI4J8QRr6D5cOK|1Xyo4u8uXC1ZmMpatF05PJ|Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) [Remix]|single|70|1|2014-06-10|242983|242.983|4.049716666666667|2024-07-16 08:36:53.146831
3oUb4a8tU3WBXMnY0efxf8|1Xyo4u8uXC1ZmMpatF05PJ|Wanderlust (Remixes)|single|22|3|2014-05-19|822521|822.521|13.708683333333333|2024-07-16 08:36:53.146831
21L28RGYsJBThdnvVLdG86|47mIJdHORyRerp4os813jD|Hall of Legends: Orchestral Theme|single|39|1|2024-06-17|306503|306.503|5.108383333333333|2024-07-16 08:36:53.146831
45FmQlpIspEOjoK8yGMtaC|47mIJdHORyRerp4os813jD|Lee Sin, the Blind Monk|single|31|1|2024-04-30|243582|243.582|4.0597|2024-07-16 08:36:53.146831
3CpC54hcNhX629RQCxNj2k|47mIJdHORyRerp4os813jD|Skarner, the Primordial Sovereign|single|26|1|2024-04-02|208332|208.332|3.4722|2024-07-16 08:36:53.146831
5lzNwqpKkJPP8sTnZETESo|47mIJdHORyRerp4os813jD|Mi Clan|single|38|1|2024-02-29|138401|138.401|2.3066833333333334|2024-07-16 08:36:53.146831
0TtYq1Ni9PBoyxCAkqxuVC|47mIJdHORyRerp4os813jD|Rise (Redux)|single|39|1|2024-02-23|194919|194.919|3.24865|2024-07-16 08:36:53.146831
2qebqrLs9esVTMWZRsztPj|47mIJdHORyRerp4os813jD|Smolder, the Fiery Fledgling|single|21|1|2024-02-05|220743|220.743|3.67905|2024-07-16 08:36:53.146831
7KiawVJTzXPxU7vvtSY5eW|47mIJdHORyRerp4os813jD|Still Here|single|55|1|2024-01-10|252453|252.453|4.20755|2024-07-16 08:36:53.146831
2zrvozRqPgBnoP6TQEoAcg|47mIJdHORyRerp4os813jD|You & Me Makes Us|single|28|1|2023-12-15|176055|176.055|2.93425|2024-07-16 08:36:53.146831
5Zx9StmVS3OxzkncmYqeet|47mIJdHORyRerp4os813jD|REMIX RUMBLE|single|24|2|2023-12-08|404925|404.925|6.74875|2024-07-16 08:36:53.146831
1CNmUDQWcgSdMHm1AAvlCb|47mIJdHORyRerp4os813jD|Hwei, the Visionary|single|29|1|2023-11-21|247058|247.058|4.117633333333333|2024-07-16 08:36:53.146831
1Dk05oKAHWIFyN5kIWlTQ5|47mIJdHORyRerp4os813jD|REMIX RUMBLE (Steve Aoki Remix)|single|37|1|2023-11-20|217807|217.807|3.630116666666667|2024-07-16 08:36:53.146831
1RPJNNRo1WUciegpWfioAc|47mIJdHORyRerp4os813jD|PARANOIA|single|60|1|2023-10-23|198817|198.817|3.313616666666667|2024-07-16 08:36:53.146831
3Nxkgxmb3k1WmVZmM9Klrv|47mIJdHORyRerp4os813jD|Jax, the Grandmaster at Arms|single|27|1|2023-10-10|191612|191.612|3.1935333333333333|2024-07-16 08:36:53.146831
0rAaP1OBxVCn2cIUZNjGRs|47mIJdHORyRerp4os813jD|GODS|single|66|1|2023-10-04|220878|220.878|3.6813|2024-07-16 08:36:53.146831
41OWf02MFdHDPMP8439pWP|47mIJdHORyRerp4os813jD|2023 World Championship Theme|single|28|1|2023-09-27|179543|179.543|2.992383333333333|2024-07-16 08:36:53.146831
7765ApGGJnfnzGlhJogAk1|47mIJdHORyRerp4os813jD|Awaken (Re-Jinxed)|single|27|1|2023-09-18|232875|232.875|3.88125|2024-07-16 08:36:53.146831
49NspvgGFWByvBFvlJUBXs|47mIJdHORyRerp4os813jD|Feeding Frenzy (Briar Cinematic Score)|single|18|1|2023-09-13|77343|77.343|1.28905|2024-07-16 08:36:53.146831
44uZINAQ9XdoP06B7f0kGj|47mIJdHORyRerp4os813jD|Briar, the Restrained Hunger (Champion Theme)|single|26|1|2023-09-13|203624|203.624|3.3937333333333335|2024-07-16 08:36:53.146831
1mnjzGeXeTprHHnAYgaUOW|47mIJdHORyRerp4os813jD|Orgulho Loco|single|15|1|2023-08-25|178947|178.947|2.98245|2024-07-16 08:36:53.146831
6WtdFxF33VJGO1gy3Gl1Ga|47mIJdHORyRerp4os813jD|Soul Fighter (Original Soundtrack)|single|37|4|2023-07-20|1031645|1031.645|17.19408333333333|2024-07-16 08:36:53.146831
5spYqaTtCw3iQloWZl39pe|47mIJdHORyRerp4os813jD|Naafiri, the Hound of a Hundred Bites|single|28|1|2023-07-11|247941|247.941|4.13235|2024-07-16 08:36:53.146831
0TATIDURuDWbpmq54rOzFn|47mIJdHORyRerp4os813jD|Shine On|single|37|1|2023-06-21|232105|232.105|3.8684166666666666|2024-07-16 08:36:53.146831
1TQixSycaewYgRle3lhi7v|47mIJdHORyRerp4os813jD|Inkshadow (Skin Theme)|single|18|2|2023-05-05|404209|404.209|6.736816666666667|2024-07-16 08:36:53.146831
2iv4BH1w4P2vpiRZq3V9rj|47mIJdHORyRerp4os813jD|Rules (Are Meant to Break)|single|33|1|2023-04-21|181470|181.47|3.0245|2024-07-16 08:36:53.146831
69KDvNwoa7ZXQ4bMD5tD1v|47mIJdHORyRerp4os813jD|Faerie Court (Skin Theme)|single|12|1|2023-03-23|181709|181.709|3.0284833333333334|2024-07-16 08:36:53.146831
0Kzrfayq3c9nMgdEqAtu8P|47mIJdHORyRerp4os813jD|Milio, the Gentle Flame (Champion Theme)|single|20|1|2023-03-04|253500|253.5|4.225|2024-07-16 08:36:53.146831
37Thpk8KQrCEZ79JgCCNao|47mIJdHORyRerp4os813jD|Ahri, the Nine-Tailed Fox|single|9|1|2023-02-06|192072|192.072|3.2012|2024-07-16 08:36:53.146831
6wAm578ioRZw8y0xMKVD0c|47mIJdHORyRerp4os813jD|Lunar Revel 2023 (Event Theme)|single|18|1|2023-01-13|228500|228.5|3.808333333333333|2024-07-16 08:36:53.146831
4kkVRXOq9niHssmbGIVFA1|47mIJdHORyRerp4os813jD|Winterblessed - 2022 (Skins Theme)|single|19|1|2022-12-06|231739|231.739|3.8623166666666666|2024-07-16 08:36:53.146831
3paDLhfClvggTwjfFegDVu|47mIJdHORyRerp4os813jD|Predator (World Ender Remix)|single|28|1|2022-11-29|175927|175.927|2.9321166666666665|2024-07-16 08:36:53.146831
08p2QOYsw4JVXHs6eLfYR2|47mIJdHORyRerp4os813jD|Predator (World Ender Remix)|single|9|1|2022-11-29|175927|175.927|2.9321166666666665|2024-07-16 08:36:53.146831
3m9CAgrE2Zzv0oYDlCl2Sr|47mIJdHORyRerp4os813jD|Fire to the Fuse|single|15|1|2022-11-05|224169|224.169|3.73615|2024-07-16 08:36:53.146831
1UjcGxBUSjEc3T4uvrLNSG|47mIJdHORyRerp4os813jD|K'Sante, the Pride of Nazumah|single|6|1|2022-10-18|257812|257.812|4.296866666666666|2024-07-16 08:36:53.146831
4kJhEHkg1ggweXBa45GhPf|47mIJdHORyRerp4os813jD|2022 World Championship Theme|single|23|1|2022-09-07|205500|205.5|3.425|2024-07-16 08:36:53.146831
3MnKqpMwBhVhrfN8XTCgPq|47mIJdHORyRerp4os813jD|Awakened|single|28|1|2022-08-27|253467|253.467|4.22445|2024-07-16 08:36:53.146831
3nrCQoViojXGTIjGYwxibN|47mIJdHORyRerp4os813jD|Udyr, the Spirit Walker|single|18|1|2022-08-08|212572|212.572|3.542866666666667|2024-07-16 08:36:53.146831
0j4PaZDmzAJ4PlS89zcHbW|47mIJdHORyRerp4os813jD|Everything Goes On|single|52|1|2022-07-14|202821|202.821|3.38035|2024-07-16 08:36:53.146831
30OmK1o4yVSMFYAFnt1n5O|47mIJdHORyRerp4os813jD|Nilah, the Joy Unbound|single|20|1|2022-07-13|197760|197.76|3.296|2024-07-16 08:36:53.146831
3bxxma5xoyxqMaE3l4YHl5|47mIJdHORyRerp4os813jD|Star Guardian 2022 (Official Orchestral Theme)|single|29|1|2022-06-21|309289|309.289|5.154816666666667|2024-07-16 08:36:53.146831
4OQdKVAlxH71vOpm66E2NB|47mIJdHORyRerp4os813jD|Bel'Veth, the Empress of the Void|single|17|1|2022-05-22|236737|236.737|3.9456166666666665|2024-07-16 08:36:53.146831
1dvFlkLfxQ9NsmZ61FUO4W|47mIJdHORyRerp4os813jD|Set It Off|single|36|1|2022-05-02|150906|150.906|2.5151|2024-07-16 08:36:53.146831
